usd_amount,markout_bps
4.9780,-1.901905
14.9437,0.229800
3651.7939,0.402215
4.6886,7.588466
230.7123,3.126380
4784.7752,6.642803
516.5638,-4.625814
2100.2385,-1.017120
27.9626,-3.459759
22.5815,-3.844334
582.3004,4.375461
2153.5593,3.243351
199.7815,2.732946
983.8804,3.148305
1198.5975,-4.535736
9.9599,-2.900425
220.0769,2.087355
605.1656,5.430986
76152.2462,4.213302
710.3537,-4.173630
63.6448,0.971891
42.7869,6.439799
3508.9186,6.606974
23719.4513,8.616496
2003.1223,-8.520083
572.0305,-1.665963
11.1182,3.861258
50.0734,3.864120
627.1856,-4.618415
247.6685,7.042241
80.9469,1.846825
1007.3417,2.602204
25.2705,-0.575101
9.4279,-0.172107
83.1160,3.710424
418.4373,-15.384713
99.9916,-3.994050
233.0300,-2.189360
50.8761,-1.607697
717.0115,-0.679844
235.0048,-4.432847
46.0747,-4.419699
284.1975,28.997799
1510.2915,-0.532864
1983.9745,9.330504
2263.7809,11.599958
5319.5486,-1.724176
290.0754,-4.966476
47.3820,-3.160922
0.6823,2.932236
323.4038,3.629214
16.4775,4.553934
1047.0256,-7.254107
1229.1181,-0.349286
2188.9557,0.042887
4393.5150,-0.570651
983.6344,7.601091
686.6468,3.827369
8.2645,-1.723363
112.2618,-1.717774
0.0056,-0.352608
24.9532,0.915202
34353.3840,-16.881246
35.0291,1.603496
15.6086,-0.781368
333.1428,-3.755391
57.1945,-5.476517
102.5931,-0.937769
23.3885,-8.764938
49757.2301,7.526308
935.7934,-20.284314
441.1613,0.172080
777.6861,-13.538876
5.0075,7.658648
476.9496,-3.025140
18956.6391,9.004147
41.5727,1.383993
4685.1071,-0.530807
19.9947,-6.539006
671.5934,7.401884
9943.6364,-153.855477
1.2237,-153.386840
161.4884,3.911742
210.1814,-8.227094
99.8865,-3.411433
12.2307,3.380785
185.5640,-5.959594
199.9303,-5.940993
421.2938,3.746811
45.0603,-1.447267
929.3415,9.797705
407.7487,-2.889244
1290.0186,-0.356275
9.5053,5.936850
6139.2707,0.524804
18.9964,-11.251410
34.4336,-8.208130
117.2837,5.956357
1400.0798,4.110554
1158.7063,4.917433
1280.4382,5.035273
461.7237,0.935600
683.9359,6.924731
467.6707,8.476049
497.8764,11.620011
2848.7482,5.585916
230.7442,6.949495
69.9851,-7.907741
274.2741,1.853164
275.0478,-5.826054
125.0043,-3.130488
521.9868,-3.099235
107.5900,4.705171
871.6348,5.557152
99.2661,3.472360
1086.5305,-18.473971
627.7013,1.930793
16.0082,6.343046
46.4407,6.346067
369.4424,0.748693
645.9196,2.760397
18.9974,-2.434394
151.8875,12.486333
28.4952,-2.968354
380.9030,9.361467
114.4080,-6.270250
2261.5765,-1.777834
2345.4252,1.148459
1209.0925,-2.293639
2290.7965,-5.452470
135.6465,-14.093285
1823.3766,5.583636
99.8488,-3.316047
996.5551,-3.262726
82.3813,-1.152004
199.9681,1.237814
12.4982,-4.047003
681.5868,0.654567
116.6591,-2.256739
412.4194,-4.203456
3488.4973,1.379715
3206.4840,13.735333
14.9710,3.502111
6.3336,0.560461
5690.4355,-0.445803
2137.1568,6.689778
350.4313,12.375164
11.6460,12.392690
357.4998,8.459408
1424.6962,1.268337
178.6460,-2.323251
529.5677,5.056221
550.3524,0.151295
1799.2649,0.265415
15380.7197,-3.550946
9.2475,-9.833063
3793.6373,4.509043
55.7560,6.738166
48.4903,0.802535
1199.7624,-1.189330
551.2820,-1.103729
82.5305,7.563397
347.7486,-3.134155
405.9684,-0.738367
721.0818,-0.683251
200.0830,5.739016
119.9425,7.551583
2275.3946,1.112144
101.3082,1.227982
1188.0746,-3.992424
499.6736,3.865350
346.8394,1.515798
147.8931,5.482643
588.1442,-4.176813
3.9952,3.449215
248.4149,5.051136
180.5699,6.582791
64.8248,4.359507
74.1502,13.979620
49.9397,13.985596
951.6996,-0.097574
620.8312,-4.530901
969.0337,0.125920
61.2213,2.508115
704.4560,1.724793
10658.5165,1.283084
22.9178,-1.868790
89.4299,5.234843
1805.8273,-4.318897
16916.8008,7.722088
2815.2421,3.177814
1997.9256,2.725238
1148.3124,3.861235
1434.1385,1.531140
97.3050,-2.146041
74.9946,0.039190
299.7481,-1.746721
14.9708,-6.114523
122.6499,2.062704
852.5050,2.413763
855.3278,6.648027
4791.1063,-1.998559
529.0882,1.424702
39.7138,1.452173
33.3254,-5.580618
2301.1847,7.984572
500.4770,-1.241311
37.9140,-1.215335
2.9988,-2.861300
99.9772,-5.476997
399.5246,-7.664169
59.2258,-3.589960
10.8423,1.208995
39925.4761,0.210422
1386.6344,-2.525470
167.8034,-1.192535
45.7791,4.063572
234.5759,3.915976
68.1154,-0.301128
97.8120,5.159066
2807.4069,-2.879319
3380.3085,-2.579931
2668.8994,-13.905879
93.5573,-1.614342
344.7459,-3.283429
29.9904,-3.265271
30.0144,0.039812
367.4659,0.017824
18.7289,-6.610447
885.3892,-4.212957
8022.7748,-3.780681
267.3337,0.013896
170.8810,9.587770
931.9653,9.641419
64.2717,-0.472600
173.8719,1.929874
539.2265,0.882791
2015.9505,-9.042721
5474.3562,4.900684
775.4053,-0.940615
11.4728,5.136103
23.4566,1.397837
1970.3956,-1.802948
5986.9218,-0.434006
16.6047,-6.538630
192.7662,-4.906121
15.5731,0.531910
714.5636,1.206763
236.9645,1.253206
1.7445,-13.214125
41.4943,9.322804
23.3865,-5.606779
553.2158,-0.993877
1498.7651,-3.759726
84.0271,-0.938531
36.9409,-0.900239
11.1816,0.589076
49.7688,-0.479041
34.3002,0.894071
201.5790,0.059413
49.8684,-1.298845
525.4187,1.169987
2270.9397,2.808573
37.7820,9.939071
670.4229,5.943579
2438.8650,5.471061
147.9696,-5.986668
226.3641,1.202450
1626.3533,-2.703198
1.3938,-4.683158
0.2756,3.773008
380.8047,3.791185
2040.9879,-1.305128
34.3998,0.001679
99.8504,1.728033
499.8263,5.560036
106.5096,0.039993
3498.2592,0.216091
82.3107,3.158329
159.1940,2.657491
3421.9538,0.539498
39.8731,-1.143158
23.9909,0.001172
165.4227,-1.733333
899.8116,-2.222421
396.4611,-2.159060
351.2872,-2.127238
825.0437,-0.412458
46.4916,2.397943
349.3210,-3.708288
52.7676,1.528114
132.9332,3.068427
890.4350,2.789964
206.7491,-2.366605
3214.4895,-2.199650
644.8577,3.958303
1786.0541,-0.742179
1915.6221,0.899395
18.6806,0.993697
2963.0876,1.139066
199.7457,-1.805927
3865.9418,0.254298
781.0775,-2.372095
370.2309,11.731794
33.6685,11.751472
4.9963,2.061570
1561.1461,2.138058
79.1291,-0.212313
5.7515,-2.047293
455.5992,3.470180
345.6979,0.935758
14027.5613,4.586894
3626.1420,-0.909149
202.3855,1.057476
2728.0938,2.588971
15673.3432,9.549448
112.4171,1.271500
593.3181,-1.856464
0.9986,-0.990479
2003.0768,1.793427
15905.2699,5.855450
712.4246,-1.136897
23515.9146,-5.130515
2999.3399,-0.491062
13260.6344,5.215878
100.1141,23.321082
8010.4498,8.007240
314.1046,0.173329
748.4248,-0.716426
503.3695,1.868546
24198.1559,9.655225
403.9978,0.950904
8.4458,0.000437
173.4636,0.008449
290.8230,3.953474
486.3872,3.991308
509.5261,0.024795
10.4557,0.714873
234.2369,0.726811
123.9487,5.055741
4225.3672,2.242825
8047.9704,4.541570
306.3664,0.434163
3834.2116,3.575982
7517.7959,0.365510
9.9983,0.000490
514.3798,0.261433
97.8478,1.461401
4278.8789,3.988072
57.8446,0.412054
4998.3845,0.658097
2997.5554,1.787615
1400.9638,0.428363
254.6366,3.693913
9.0357,-0.499061
2.1780,-1.237232
117.7875,0.005721
0.4283,2.999007
2557.1557,0.274307
209.0371,-0.845896
396.5728,0.019294
2673.5195,0.163286
75.3523,-0.507465
4.2791,1.496042
312.4711,2.305130
166.5305,2.328475
619.8106,-2.463441
1018.5427,0.049662
2384.6940,0.385955
117.9267,0.508046
378.1523,1.594978
2854.9793,1.752813
5231.4962,2.147596
10.0023,0.000504
17.3769,-2.414343
915.1257,2.923541
499.3491,1.778082
540.0026,-1.404029
149.9857,-1.829742
8283.4298,3.735820
217.5403,-0.431396
7.3873,1.883912
4.9911,3.071598
4.9893,0.000219
1897.5401,-11.514672
78.5566,4.923312
30627.5880,4.916861
8595.3276,10.025725
256.2221,0.012488
43.9032,0.130694
245.2182,0.011949
11733.5684,0.571641
742.7183,1.376793
20.3026,1.710304
31.2489,-0.947166
4514.8605,6.748481
3230.0204,4.766421
1893.3802,-1.982621
59.8338,0.666401
1431.0949,-0.349116
564.5583,1.914349
3524.1914,0.171916
6.9413,0.291321
6.2086,-1.955822
5.9963,2.832424
3123.6474,-0.774030
497.3102,1.983087
38.3372,1.522872
2397.3391,1.292863
631.9918,1.646723
249.1899,0.447794
35479.1248,-1.082870
308.4743,-0.060503
1383.1403,0.427007
134.9896,-2.370906
115.5098,0.489315
821.5797,0.535045
112.2915,-0.163539
1249.8358,1.632512
635.0936,-1.808615
726.8734,-3.049496
123.4366,-0.043097
52.0390,0.002530
450.2147,0.027036
164.2627,0.767281
478.2483,-2.309931
341.7729,0.016671
2260.3315,1.153729
690.5932,-0.892113
304.0127,0.943921
843.1814,0.225689
49.8498,1.679276
1216.4107,1.740979
809.1334,1.751229
650.5813,0.594047
276.6631,-0.583246
225.9311,-1.361709
146.3983,-1.343567
2204.4816,1.475668
2451.4740,1.702439
64.9316,1.951956
760.5416,-0.469382
251.0558,-0.688992
60.6050,1.578478
965.6637,3.080408
147.6388,2.175823
13.8603,-2.106930
31783.4619,3.181923
219.0104,-1.620357
30.1273,0.042174
1378.4099,-5.540862
33.2440,3.173518
100.1030,2.621898
118377.0954,10.061607
48.0032,0.450869
1061.0206,0.504956
39.7536,-2.193999
501.0926,-0.912133
363.4207,2.550391
3701.1172,3.974669
889.2888,1.299746
7559.0559,7.920826
932.4953,1.007282
290.6315,-1.619475
229.1873,-7.037464
692.9677,-6.994010
306.0936,-0.020183
616.9988,-2.235986
932.3089,0.044054
55.9706,2.342808
291.7519,2.359251
97.2350,0.074297
56.3692,0.002665
18.6713,0.284343
156.2873,1.629390
2402.6776,6.506446
50.0644,-0.650873
2053.7304,2.727894
3639.9444,5.981391
4709.7611,4.295710
3.7119,1.651353
9673.8336,-11.170184
27.0455,0.435140
249.9827,-2.375403
39.3080,8.216007
235.1101,-7.667221
594.6546,0.798471
1999.0658,0.921329
39.8576,-1.006354
102.3824,2.919667
35.1098,0.385928
55.0788,-4.923772
13995.2345,-1.219552
79.8505,1.267658
202.4739,1.281007
9636.3434,3.354376
299.8522,-3.750510
5391.8363,2.556518
266360.0517,23.109727
771.6875,2.916723
60.0075,-3.913339
9.6650,2.198866
52.2125,3.982053
2.0822,-2.466158
11777.0462,11.526886
987.7447,-8.781302
352.8632,13.858374
50313.8121,9.783102
227.4764,0.416656
82.9122,0.480915
26.3551,-2.095951
4991.6450,-4.100909
55.4627,-2.213239
200.1200,-3.270134
1187.0612,4.267779
463.8494,0.177251
4931.3327,0.431561
1155.9259,3.208484
11685.2933,13.633547
119.4494,0.541298
2297.7843,5.015143
194.4729,2.291685
225.9074,13.759015
1382.5214,-3.842995
1346.6714,-5.698662
6953.1705,-4.492446
0.3924,-4.164609
1144.6449,-2.517501
528.0546,-1.672467
2249.9522,-2.728100
513.2057,-4.050652
500.5664,7.523416
0.3580,7.547415
51.8301,-6.476141
1596.5014,0.762053
187.6306,1.174748
136.2935,4.454629
1841.3411,4.267754
814.8020,0.010816
101.5016,0.053997
124.6525,2.382275
200.0771,4.147409
1717.7405,-1.029519
1160.7572,-0.893858
213.1743,-5.156871
240.8113,3.543441
21019.3208,1.162760
64067.4129,3.373592
202.6815,1.778023
6421.8948,2.668464
157.8682,-0.436773
199.8393,0.924182
9.9927,4.174095
240.9571,4.404616
1501.6416,1.928815
1570.5915,2.073674
233.1170,5.402194
10.7516,5.413676
86.1292,5.418239
4124.0062,-0.524526
758.7627,-0.294661
11.6314,-5.461767
474.0116,1.615955
56.8322,2.224680
1044.9110,9.277175
44.8026,0.318731
700.1695,2.758287
399.6983,2.810023
21.1499,3.582845
4992.3890,-2.129227
6931.5248,-1.684282
2484.6655,-4.723477
58.0021,0.408820
276.6119,2.469378
70.2614,-0.020338
141.0653,5.217327
213.4652,4.459924
4.4124,12.735419
937.3652,1.158476
87.0221,4.535995
269.2096,6.159792
19627.8688,11.299484
110.0078,-5.901259
4644.9287,-2.237125
1308.8637,-1.957245
1138.5649,-1.842199
28.4852,-1.787345
694.6735,0.645121
1.7487,21.292656
538.0452,2.753244
23.9467,-0.380952
3232.5828,-1.983526
1987.6188,-1.738399
90.5459,-7.250822
7.7041,-7.246187
493.3402,-6.097413
1734.8643,-5.992589
99.7709,-4.802270
8.5951,-2.354769
402.3568,-0.022300
2974.9896,-14.266835
210.8143,5.705944
84.7255,4.379364
6844.7459,19.937207
977.0996,-12.079735
115.3532,9.723099
2425.7520,15.681642
99.2837,-0.084874
78.0682,-0.076603
9.2444,11.597928
3223.9964,-6.201359
575.6149,-6.024493
260.4833,1.141112
804.2779,-0.710989
2093.7024,5.302355
1000.8597,-3.594780
20.0124,1.296288
2547.1300,1.091680
103.0259,-3.015971
1701.0415,-3.540137
33.8953,1.325606
98.8579,1.331783
654.9341,-2.299346
3.9368,4.215352
341.4805,7.208193
20.0020,6.060663
99.8669,6.066252
878.0936,-0.993146
6.3499,5.011969
3868.7147,-2.211497
89.4216,2.056505
93592.1207,6.418282
3.7890,-4.942910
3242.0861,6.238852
148.0807,11.064337
387.1189,1.707005
405.9499,1.743875
104.5608,-2.115022
2366.6250,9.471718
669.4045,-0.357978
150.1606,0.291392
26.9618,-4.388748
102.5686,-0.115820
871.6122,2.616828
157.6681,5.133768
2680.6283,0.301940
60.3017,1.398404
205.0273,-2.371710
747.3347,0.128243
769.2289,-3.393662
4438.2128,-5.379374
184.4492,4.741336
359.0319,4.766624
4285.6643,-2.227629
173.3063,-2.822274
255.5514,-8.237774
199.7644,8.130741
591.8179,2.002540
6795.4867,1.490189
217.4876,6.441656
222.3677,1.677798
50.9586,2.709479
308.2011,4.579577
1308.5071,-7.738672
948.3749,-1.982395
2158.9502,-0.637475
5338.1033,0.586447
1003.1055,1.599665
599.4943,7.493319
346.6914,-1.468030
938.7522,-4.233970
3580.9974,2.264931
4.0485,8.708704
299.6530,-0.492151
283.0467,-4.409955
644.9163,6.319674
245.0710,1.218996
679.2203,0.239296
1428.8413,0.213351
596.0758,3.778663
1003.3673,4.304072
503.4298,-4.016222
2468.1279,4.774887
18211.5683,0.151375
693.5829,-5.233215
92.3361,-3.519137
43.2739,0.696094
20.7540,-2.385822
3024.8104,0.140836
50.7826,0.284036
914.2658,1.492033
256.2031,0.214785
56.2967,6.599669
744.8979,3.651171
1678.1815,2.057143
12.8548,0.258531
99.9761,0.263779
180.3552,0.008394
2678.4127,-3.051351
115.7547,-6.520785
1094.9188,7.753393
136.0206,-3.046389
203.6164,2.782332
997.7104,2.838265
30253.5989,1.409916
6401.1439,1.726039
3733.1814,-8.920840
216.2144,3.938225
249.8839,5.874282
508.7063,2.076341
387.2337,4.309922
249.9325,-8.151458
398.0463,0.114765
504.0682,-0.710307
251.1627,-5.841929
323.7017,-5.451945
1901.9959,1.345683
202.1388,0.983371
144.0966,4.940297
10500.3057,2.591751
4034.3653,7.726472
24.9436,-2.399454
802.6691,1.358220
9190.9338,1.997630
55.3606,0.002573
7.3809,-1.139244
12.9987,0.021441
4219.8253,6.281634
216.4923,6.114958
263.6203,0.060051
199.1708,0.081582
406.3674,0.204474
871.6440,1.022153
2957.2270,1.626021
89.9827,0.004186
81.6934,1.759082
4242.0733,3.626851
7069.1487,2.933360
182364.9659,13.616659
8926.4690,-0.438986
1937.9802,1.860679
5853.1283,0.986365
75.7454,0.196194
99.8713,0.204359
129.6154,-0.692159
19165.4135,8.749050
170.8352,0.373941
46.2071,0.384029
89.8873,-0.963914
374.8359,1.372100
568.1001,2.987065
1484.3478,3.000684
6801.9151,3.102135
991.0101,0.604076
78.9822,0.003672
435.7040,1.258850
82.5656,1.282960
303.9567,-1.648858
498.1936,0.862135
59.9493,0.748264
292.4395,0.562250
63.6338,-0.204434
49.9940,0.002326
0.9996,0.004750
534.2548,1.470695
1930.0440,1.585455
639.0388,-1.151667
32.8582,3.688472
1877.6449,0.833906
8.4345,1.881985
156.2360,1.633042
23.3189,1.641403
2141.6233,1.451091
100.1490,-1.264059
2254.7918,1.823912
212.4705,0.009889
8.5019,0.020174
470.8257,0.007450
1655.5999,-3.396970
2133.3554,0.062622
978.3834,-1.568933
22.1161,-0.330816
102.2725,0.109899
899.5979,3.008828
1887.5403,3.526568
1.9942,0.675890
63.0244,5.364915
252.2626,-0.353179
45.8913,4.090974
4348.3781,6.183225
2.2558,3.088431
30.0938,6.795569
1916.5152,-1.391367
717.6205,-4.009077
200.0269,-1.160169
1.8993,-0.790991
679.5016,5.245219
10.8808,-0.273934
11042.2118,2.086607
278.1964,5.577665
72.2424,5.594010
1.8162,-0.000061
2.5411,0.794351
4992.1777,-0.716002
1500.3421,-2.010682
200.0842,0.319595
2248.7480,0.104591
9.9818,-5.088848
10.2970,-7.187763
249.5701,-0.562007
1814.0962,0.142393
19.4088,9.071225
63.2060,0.646436
203.3135,8.740360
62.2245,3.263185
4103.1623,1.610088
1498.5380,-1.364541
112.8805,-8.840322
2470.4592,-8.720004
6621.0376,10.453084
234.6470,-2.581040
54.9288,-0.088067
164.8761,-2.225347
68.2951,1.710423
657.4925,-3.235945
116.1138,-0.130034
19.9961,3.179224
11.7541,-4.873355
1.2286,1.824571
3014.9366,1.964417
501.3746,2.127747
999.1348,2.175796
332.0134,2.237630
592.3338,-1.664419
1850.3037,1.102392
11121.3886,1.704706
901.0952,3.022206
37.8372,2.068263
61.6865,4.741938
2067.2818,-0.677972
834.7616,-1.213921
99.9917,0.004636
250.1174,0.011604
1049.2906,-0.950119
1964.4603,-9.100588
90.5577,-9.005295
4678.4952,-8.784138
179.3031,12.338448
26.4750,0.927450
1.4996,2.917656
2.3620,2.917893
1.4476,6.677504
97.7113,6.597047
1.2597,1.015249
154.7066,-3.478617
145.9549,-3.988259
1347.4074,-1.472427
570.8550,-7.817712
56.3589,-15.140869
73.6612,-3.448891
88.4614,3.030824
1.1931,0.425268
47923.5521,0.877953
0.2295,-2.971855
2447.8794,3.159806
381.4223,0.553778
61.0911,-1.372057
503.5602,4.434843
2671.8264,-4.152517
22.2012,8.184522
11.1108,2.913915
100.0948,-6.026904
174.5805,-7.151013
749.3808,1.680854
110819.1120,13.536949
22.2008,-2.046120
353.5829,9.442679
148.6545,9.466499
15770.4050,7.285182
809.6718,8.072248
1646.0656,2.955074
75.0658,-0.916477
80661.5699,5.144083
1078.0667,4.977850
653.2987,4.041782
8332.8053,3.692989
112.6853,3.597752
1390.9943,6.436735
1018.0704,2.479311
2.3387,2.527808
133.5509,2.534255
132.2344,-0.288140
248.4017,5.266291
306.2046,0.369443
232.6750,-2.715379
396.6514,4.863097
0.2342,0.006846
4003.0053,0.196504
40.1036,-1.260279
9797.6947,-0.525420
316.7039,1.793255
172.8554,2.796100
6958.7213,4.007973
68.7836,-2.545135
4789.7330,2.014280
11.3836,0.108745
500.2257,-1.165751
15997.9937,-0.382091
115.4586,0.005488
409.1483,0.030423
295.6776,5.498125
367.4874,-0.992415
1569.2101,-0.900455
983.4332,1.969083
557.3644,-0.526264
284.8572,3.127862
41.3887,-0.520260
554.7024,3.670037
3429.6801,-0.959976
66.5659,3.469566
1506.7856,0.582177
33.4501,-1.832446
39208.6115,11.856178
106.9409,13.719578
125.1642,0.005944
4960.5223,1.375274
7.2050,2.750485
1652.4606,8.122638
99.9902,1.414234
116.6499,1.424513
231.3892,-0.698105
887.2028,-0.645034
2724.0807,-0.409868
83.0279,-2.503064
2494.8236,-2.380779
1987.2002,-5.893377
52.2464,7.828685
1546.8755,2.431155
23.9943,-3.150776
102.7794,-0.589214
449.4683,-0.563039
46.5142,0.373143
0.9994,0.375460
193.3607,-0.051751
473.2835,1.227536
305.1879,1.127759
30.1873,3.857644
11195.7724,1.452908
51.3017,-1.632181
3748.8836,0.177743
24.1153,0.001142
3691.4255,3.911885
1005.7328,4.134382
245.5020,0.011640
67.0924,0.026460
874.2790,3.041594
1281.1671,1.407311
7986.0886,-1.200149
14.9950,-0.820735
886.3999,0.042039
433.7645,2.335291
3286.0385,1.514157
100.0686,-0.946127
76.2467,-0.937759
45.2324,-0.223040
217.8648,-1.257475
11986.0893,1.939624
2531.3244,5.268757
301.3724,1.337806
1512.1891,2.530506
118.2325,0.284918
37.7880,-0.951515
798.5216,5.414271
4536.9082,-0.927650
6046.8983,-1.411943
10064.8529,5.964107
744.7786,-1.425084
1008.2601,3.564819
2612.8375,0.573666
29.2335,-1.108145
1591.4275,5.486628
25.2423,9.802497
3.2473,-6.190905
283.5688,0.871394
710.4813,-1.357180
1376.4566,-1.258082
92.4203,-1.188336
633.4788,0.376070
98.6336,0.345887
236.2349,-0.028783
50.8280,-3.371999
3.1105,-3.369486
449.9525,-0.552871
35.9633,-1.940879
998.9381,1.914305
999.1908,-1.059979
252.3582,-1.000611
5461.7944,2.669948
1391.1608,0.956417
0.5984,1.022156
118.1093,-2.732398
55.8814,4.235739
40.1667,0.032120
500.2301,1.386016
6011.6665,1.262889
1047.9611,0.049788
10555.6362,7.590164
3.0211,0.471803
2771.5467,9.136736
669.8426,-1.000192
1842.6907,-6.424038
2284.6691,-1.757164
4.9273,-1.648468
6406.1303,5.451153
43949.7143,9.193895
298.4047,-2.249213
50.3841,0.969955
328.3076,-0.420850
844.4070,-2.660994
0.9999,-1.796356
450.1223,-1.834081
4.6599,-0.522391
93.5056,2.113867
59.2264,0.207948
712.8026,0.244627
520.1178,2.192945
46.6455,-2.666238
1071.7472,1.775152
2.8816,0.275786
612.2351,0.181166
53.5192,4.803008
25.8380,1.529060
2001.2602,3.029588
1328.4473,7.658168
39.8045,-0.098222
6412.6147,6.962442
15976.3186,-2.190038
2276.6135,0.108308
417.9115,-2.258046
1160.3424,-0.380338
844.5240,-1.226600
116.3942,-3.367880
12.8670,3.162023
1192.3489,-0.047543
7.4984,-0.716953
24.7152,0.467201
7404.9382,0.351761
2.4311,-5.633591
5.6736,-0.819816
458.5933,2.737059
599.8521,2.787361
4049.6922,5.239159
121686.8117,15.794956
419.0441,-0.286591
79.3508,0.608967
113.9407,1.593585
8.3799,2.693558
9040.4139,-1.340672
614.2499,0.061709
5.6243,0.091155
117.5247,0.346419
10.6409,-0.329174
1754.3357,-0.652952
188.7229,-0.560566
54.8605,4.062207
2253.0398,-0.659384
1149.9250,-3.571781
522.9010,-2.694020
0.5782,-2.669445
2988.9528,6.361933
15.4233,2.599537
19.9523,2.601234
3326.2086,0.772951
36.8828,-0.021962
636.0960,0.010090
1313.4640,0.577208
1597.0280,0.716078
99.8220,2.661627
2885.8884,2.263261
843.7774,0.040255
117.7253,4.568256
101.9926,-3.087498
810.9108,-0.431254
981.0517,-0.345792
4272.8374,0.122292
14.4950,0.132104
900.9300,4.858745
59.3263,2.193774
457.7824,-2.093371
193.0510,0.403875
679.6870,-2.837360
49.9832,-8.130671
104.5193,2.229488
4006.5113,1.680958
343.0928,1.888024
2467.8016,-1.515698
23.2681,-2.748392
94.4814,11.788073
988.4581,1.471431
250.4049,0.842661
395.1499,-3.142396
10.6426,1.109407
4.7591,-2.564116
701.2397,-1.316814
1.1339,-2.459000
92.2449,2.404558
55.1268,2.411628
706.5034,-2.403659
72.8741,-3.934148
151.9914,7.306589
3461.2085,7.480136
2007.4274,-8.947007
49.4737,-4.853075
899.2345,0.057565
4092.5176,1.219283
397.1215,5.708296
316.2195,4.612703
69.9994,15.967055
40.8978,15.972359
64.2348,-9.179670
6.6407,2.377279
719.9398,2.412063
681.4879,-6.694913
2349.3908,8.733341
34.4841,5.386997
16.2244,-8.883648
710.3634,-1.657650
908.1937,7.922704
521.0669,1.180930
373178.2082,16.031539
880.2201,0.886414
798.6786,3.082264
3047.5420,-0.537747
285.4467,2.110330
11.5406,7.700907
4463.3585,2.625897
126.5383,-3.562664
33417.3543,10.746761
1131.6474,5.674720
511.1518,0.104149
119.7655,-12.119096
4956.8308,8.683769
7601.7789,3.528782
93.7099,3.906612
13.8705,-7.815518
500.3908,-7.972444
1.3160,-7.902663
999.6821,4.306117
765.4114,19.298154
4005.4576,-0.793555
359.2501,-7.746170
99.9284,0.685209
1647.0514,-2.152870
7.4905,2.753600
25.6692,-4.246542
2379.3296,2.109615
2399.1149,-9.246545
55.0692,-22.512240
17993.5738,4.999233
2.7662,-5.763916
1104.6920,0.692143
1.5056,-6.617848
2188.9013,6.156935
37.5068,6.444328
4074.8619,-3.656927
9.9652,-21.205159
4.9807,3.807837
3138.2937,3.976081
232.5310,4.142396
459.1302,1.225600
118.6055,-1.576210
3413.8156,1.766777
34.2323,1.936181
2225.7217,4.041373
1054.2067,8.392745
2804.8279,-0.028600
564.2621,11.981522
3461.8441,0.973593
2581.9270,-2.202291
99.4966,1.260562
710.3645,2.639758
180.0001,-4.270683
934.9430,1.096669
2276.9232,1.575800
41.7475,3.339404
11.0781,0.659659
23.0384,-8.597179
0.4314,-8.596353
2190.0082,0.519520
8300.0616,24.227197
49.7535,1.295662
66.5927,4.046023
578.8523,-7.138115
3653.5565,4.272708
305.2210,1.518466
1670.6195,-0.071485
199.1367,1.489890
245.6039,1.511748
2120.7788,-1.771969
22816.5489,6.387838
833.8843,2.640460
46.6181,-5.924504
4123.9442,-23.183611
1055.5183,2.263738
38.4781,24.189277
99.9718,5.686965
1.3388,5.691676
526.3776,-122.830482
64.9739,2.564571
21.6482,4.776266
36.8214,2.728980
331.4656,12.311458
13.8441,1.234918
116.7292,0.028079
2284.9437,-4.037013
18433.4627,1.747343
1400.4775,-7.385199
2566.0957,2.308575
50.0462,0.590930
672.0868,-4.543696
908.1022,1.604662
15.9971,-3.652928
1073.5441,6.677509
320.2468,3.357192
199.8487,-6.874044
99.8980,0.125180
5998.4925,2.196637
196.8555,2.497926
25.9423,2.508759
810.3732,5.226346
99.9649,1.304745
23.1472,2.396291
35.0028,-1.388592
2452.9714,-0.603743
48.3438,-0.482049
501.1496,0.581536
398.1338,0.625267
9503.0467,-3.628845
296.3928,2.340839
23103.6601,7.711398
2494.4942,10.186640
2199.0673,-15.530359
2402.9114,0.001107
415.6717,0.138205
1496.4981,2.086697
578.1570,2.187671
64.9710,0.115773
59.5512,-5.862381
511.4270,0.024845
1067.1402,2.871527
926.9081,2.968366
58.8110,1.723448
137839.4156,6.679664
5893.0278,3.280461
12.8000,7.776832
117138.6597,5.425862
1065.8658,2.959586
3.8617,-1.811892
45.3897,0.708240
