block_date,usd_amount,markout_next_bps,markout_15s_bps
2026-04-28,18.7424,1.211104,1.692152
2026-04-28,9157.4828,7.887206,7.887206
2026-04-28,567.8325,2.566402,0.762014
2026-04-28,281.5104,2.509029,2.116005
2026-04-28,2262.6484,7.057576,7.057576
2026-04-28,1066.6351,9.745550,4.994037
2026-04-28,448.8333,2.850073,2.762506
2026-04-28,684.9050,4.823881,1.891377
2026-04-28,1001.4928,-1.374087,0.814239
2026-04-28,783.4066,-1.458800,-4.709985
2026-04-28,0.1500,7.588460,7.154465
2026-04-28,114.9215,6.025341,6.720596
2026-04-28,60837.3585,6.847470,4.496514
2026-04-28,740.5368,0.259648,-2.813137
2026-04-28,966.5987,10.511993,9.634481
2026-04-28,215.8376,6.380652,3.698598
2026-04-28,10388.4718,4.979690,4.979690
2026-04-28,916.5432,12.016873,9.563163
2026-04-28,11184.4265,1.579552,1.051049
2026-04-28,74.3698,10.195012,10.195012
2026-04-28,14.9480,2.288997,0.012447
2026-04-28,226.9643,2.674833,4.755894
2026-04-28,115.4155,9.688726,9.731963
2026-04-28,1650.6222,7.154657,7.805387
2026-04-28,200.2525,0.540781,-0.717746
2026-04-28,142.6844,1.065058,1.411624
2026-04-28,1248.6766,3.615785,1.230008
2026-04-28,9302.8094,1.666327,-2.332699
2026-04-28,1471.5850,0.412434,-0.067739
2026-04-28,1829.8172,-0.577478,1.435420
2026-04-28,309.5881,0.605421,3.986123
2026-04-29,377.3753,7.049494,4.606361
2026-04-29,344.3555,1.692414,6.287112
2026-04-29,253.0395,3.514831,1.034200
2026-04-29,5013.2905,0.899292,2.342299
2026-04-29,450.2827,2.552704,0.675471
2026-04-29,12.4876,8.311507,7.177924
2026-04-29,773.1398,9.857483,12.177765
2026-04-29,238.1747,2.103727,1.331359
2026-04-29,8743.4213,12.804935,11.368745
2026-04-29,429.0009,3.700055,3.484077
2026-04-29,248.5925,2.134422,1.362057
2026-04-29,201.9304,-2.553747,-7.039207
2026-04-29,249528.2692,25.670802,22.457761
2026-04-29,279.1922,11.361511,12.819065
2026-04-29,58794.9705,8.421744,7.776733
2026-04-29,6991.8749,5.961310,4.932832
2026-04-29,1342.2897,4.080627,5.840211
2026-04-29,1676.5261,1.034632,-1.790219
2026-04-29,35645.3733,10.461758,11.191158
2026-04-29,1237.2909,4.232240,5.652734
2026-04-29,28745.8611,4.922340,8.862663
2026-04-29,4179.5435,4.924736,8.149959
2026-04-29,1731.4223,4.486039,4.745632
2026-04-29,176.9344,-1.012726,-1.141591
2026-04-29,18894.7540,3.927195,5.246504
2026-04-29,63378.2270,8.085724,10.727260
2026-04-29,65322.0156,4.470797,12.000531
2026-04-29,681.6379,2.700423,-1.319201
2026-04-29,5078.5911,4.252667,3.051747
2026-04-29,179.8148,6.137625,3.889381
2026-04-29,99.9808,3.886473,5.576497
2026-04-29,101.0298,1.670421,-0.224421
2026-04-29,515.5848,5.353262,9.224990
2026-04-29,2382.5720,4.443749,4.830729
2026-04-29,169.7173,8.588036,8.280847
2026-04-29,1769.3918,5.309798,3.719433
2026-04-29,47.7259,11.811278,7.728212
2026-04-29,345.4968,2.143003,5.715508
2026-04-29,1023.9400,5.768806,5.768806
2026-04-29,100.3196,5.231285,7.125412
2026-04-29,806.6357,2.786492,-0.242265
2026-04-29,27368.4185,5.112796,6.192921
2026-04-29,205.3933,0.861570,1.077899
2026-04-29,3496.1607,9.284740,7.879585
2026-04-29,365.7809,4.085460,6.555051
2026-04-29,741.8842,4.773179,0.524420
2026-04-29,3002.2595,6.512337,6.297511
2026-04-29,449.8168,8.182010,13.280871
2026-04-29,1960.2365,-2.253757,5.514269
2026-04-29,541.4022,-2.181350,-2.181350
2026-04-29,7120.6686,4.532899,4.925740
2026-04-29,971.3532,-1.173483,-0.661120
2026-04-29,2329.7819,1.834180,4.965002
2026-04-29,314.9245,3.796106,2.775036
2026-04-29,110.7317,3.664116,3.448138
2026-04-29,1788.5113,5.016333,3.813125
2026-04-29,1742.0656,5.546864,5.243239
2026-04-29,457.4330,4.865261,4.562664
2026-04-29,98.9507,6.058598,7.323507
2026-04-29,1501.2534,1.091617,1.091617
2026-04-29,29943.9514,3.868366,4.340802
2026-04-29,564.4747,5.028066,7.349813
2026-04-29,498.7129,8.275659,7.189775
2026-04-29,5007.4845,0.157865,0.157865
2026-04-29,134.2824,1.001319,3.065156
2026-04-29,3267.7053,1.599537,1.599537
2026-04-29,11.1762,9.870173,11.617854
2026-04-29,1204.4547,8.030208,9.871647
2026-04-29,8810.0720,8.055128,7.618881
2026-04-29,2138.4490,10.090289,8.070098
2026-04-29,3644.9894,3.454746,5.681916
2026-04-29,4414.2987,9.402738,9.402738
2026-04-29,163.0990,-2.707352,0.803594
2026-04-29,1580.5339,3.287922,3.030801
2026-04-29,33.9806,6.993859,4.569447
2026-04-29,32649.6210,8.467502,8.940050
2026-04-29,2.6034,1.570365,1.483913
2026-04-29,18703.6806,11.469231,4.992247
2026-04-29,9324.4313,5.479536,1.654129
2026-04-29,376.4774,8.348368,5.931332
2026-04-29,55008.8798,7.704204,7.616055
2026-04-29,12123.8966,3.099862,0.957367
2026-04-29,1162.6310,2.736143,1.265416
2026-04-29,71.4723,6.294496,2.752230
2026-04-29,4501.0997,7.924301,7.924301
2026-04-29,253.3282,8.613145,1.459850
2026-04-29,119.6731,9.328089,10.295038
2026-04-29,409.3420,0.383252,0.254519
2026-04-29,279.6573,0.327378,-2.327760
2026-04-29,544.4427,4.010330,4.869777
2026-04-29,330.0853,3.196552,2.211521
2026-04-29,193.8110,1.976435,-3.075235
2026-04-29,734.0962,3.298146,3.298146
2026-04-29,624.9228,1.340979,3.066816
2026-04-29,482.7880,9.175349,9.689703
2026-04-29,440.0734,8.773445,12.128555
2026-04-29,4122.6568,2.450461,6.985604
2026-04-29,749.4933,1.240516,1.240516
2026-04-29,95.2047,-0.903500,0.635259
2026-04-29,2367.1834,1.743141,-3.753826
2026-04-29,499.2830,6.033352,7.064116
2026-04-29,1090.4923,7.433130,9.667138
2026-04-29,206.9945,10.216342,9.003008
2026-04-29,27938.6032,1.322708,5.374493
2026-04-29,562.1385,2.771091,2.771091
2026-04-29,33089.9878,1.305675,5.993389
2026-04-29,3059.8868,5.631228,1.973034
2026-04-29,16692.7715,9.996200,14.655831
2026-04-29,439.4542,-0.245312,1.174040
2026-04-29,428.1108,1.980750,2.291161
2026-04-29,199.8599,6.735369,7.211947
2026-04-29,504.2091,6.169637,9.848661
2026-04-29,217.9868,4.187917,2.070750
2026-04-29,6443.6862,4.228467,0.798127
2026-04-29,1446.6135,1.845811,1.888698
2026-04-29,1549.9506,10.117785,26.975298
2026-04-29,4.9349,6.686062,7.987888
2026-04-29,453.0165,4.104749,3.488726
2026-04-29,12753.5349,2.145080,-0.244667
2026-04-29,14.9967,3.495614,2.049313
2026-04-29,1925.6975,8.656719,11.480988
2026-04-29,168.9534,5.445303,5.616155
2026-04-29,35654.0293,2.494761,2.494761
2026-04-29,16.9102,2.988555,-1.235711
2026-04-29,436.3325,4.218704,2.662997
2026-04-29,182.3977,0.290236,1.795280
2026-04-29,226.0372,-0.378817,7.118371
2026-04-29,1685.9152,5.198292,5.925973
2026-04-29,199.6697,-0.724355,-1.626461
2026-04-29,51.4498,-0.112881,-1.182739
2026-04-29,45.0337,2.204113,1.316719
2026-04-29,470.9648,1.766890,2.024010
2026-04-29,72.1643,-0.037274,0.631537
2026-04-29,5453.9720,5.218613,6.820858
2026-04-29,1919.9251,0.316519,1.603996
2026-04-29,258.8360,7.911218,11.696999
2026-04-29,843.0847,5.882632,4.927061
2026-04-29,11020.7649,3.270461,4.713240
2026-04-29,232.4059,6.449896,6.621751
2026-04-29,1647.4077,-0.973948,-0.162567
2026-04-29,92.9792,10.009258,10.180960
2026-04-29,1237.2715,5.587293,5.320974
2026-04-29,83573.0551,14.074674,13.344522
2026-04-29,17415.1921,4.486709,6.661013
2026-04-29,1748.5737,1.884164,0.287393
2026-04-29,249.8403,1.424235,0.246518
2026-04-29,679.7708,10.229981,11.506603
2026-04-29,7661.9907,11.118705,8.552518
2026-04-29,3099.8768,3.580291,0.412725
2026-04-29,46.2024,1.551252,2.798540
2026-04-29,1120.7637,11.064840,11.064840
2026-04-29,891.9778,9.179985,8.963831
2026-04-29,1651.2365,3.974283,3.974283
2026-04-29,46162.0404,11.791087,12.136793
2026-04-29,27747.5047,9.089213,8.614242
2026-04-29,105.2183,1.375221,-0.728935
2026-04-29,962.3214,11.846504,10.902369
2026-04-29,9501.7194,1.988623,1.931309
2026-04-29,561.9416,3.499208,4.698940
2026-04-29,224.5298,1.539825,2.510273
2026-04-29,59.8995,0.160800,-1.643415
2026-04-29,2705.6804,0.732886,-0.385136
2026-04-29,49.3461,0.854462,0.372794
2026-04-29,1863.1890,1.623646,-3.866311
2026-04-29,6.6281,0.538724,0.022722
2026-04-29,92.4073,1.694194,2.467878
2026-04-29,374.0940,3.452106,3.838837
2026-04-29,14954.6241,3.179646,6.191703
2026-04-29,370.2096,0.657179,-0.274886
2026-04-29,2682.2815,3.308181,11.156540
2026-04-29,4877.5817,3.060050,-2.784179
2026-04-29,202.7373,7.752627,-14.783073
2026-04-29,15.1361,1.294081,2.935180
2026-04-29,274.8114,1.192086,4.465058
2026-04-29,396.6029,-0.128166,1.986032
2026-04-29,244.6974,5.912257,2.835788
2026-04-29,173.1298,2.045023,3.430138
2026-04-29,181.8503,4.789200,4.789200
2026-04-29,104.3498,0.882808,1.613177
2026-04-29,310.6689,6.423032,5.993440
2026-04-29,50785.0489,3.489254,5.912394
2026-04-29,25564.2752,9.990238,6.253511
2026-04-29,188.4636,-0.140934,4.885785
2026-04-29,1703.1644,0.860433,-3.647957
2026-04-29,14.9473,2.761874,5.289329
2026-04-29,80.6421,8.026770,2.175098
2026-04-29,3977.9415,6.572267,6.528302
2026-04-29,23420.6498,10.537228,9.003236
2026-04-29,11750.9047,9.983820,9.983820
2026-04-29,38445.9044,6.121052,6.429654
2026-04-29,1281.7265,9.674624,11.010810
2026-04-29,744.4255,0.597021,4.119428
2026-04-29,96.8356,6.053002,5.409136
2026-04-29,7.4846,0.166790,1.385228
2026-04-29,8248.1856,2.297727,1.997693
2026-04-29,3914.9920,3.888000,10.575554
2026-04-29,140.1121,9.922704,6.081918
2026-04-29,211.4784,1.309797,1.708422
2026-04-29,1342.7691,6.569481,10.975441
2026-04-29,245.6745,0.006151,-1.495804
2026-04-29,125.8774,4.423038,7.105793
2026-04-29,281.4608,5.711935,4.465789
2026-04-29,1505.3610,3.476291,2.462326
2026-04-29,2698.2194,8.416653,7.087600
2026-04-29,2.4602,3.608017,3.608017
2026-04-29,2486.6305,3.470479,2.902595
2026-04-29,234.1305,4.371932,0.658156
2026-04-29,22842.6817,0.763546,2.356820
2026-04-29,930.2400,3.993712,2.962631
2026-04-29,30435.7267,3.719119,13.632436
2026-04-29,256.9806,1.920301,2.092199
2026-04-29,479.7392,3.682239,3.682239
2026-04-29,177.1146,3.676649,-2.611356
2026-04-29,3035.7284,0.901240,-1.454003
2026-04-29,145.5257,5.925084,4.150557
2026-04-29,1348.4871,10.944770,10.811145
2026-04-29,56052.8327,12.044268,18.133956
2026-04-29,4982.1308,0.617885,-5.990441
2026-04-29,127.4319,8.207321,4.117344
2026-04-29,289.0192,6.430634,7.337391
2026-04-29,72.5211,5.976719,5.976719
2026-04-29,2326.6003,-1.653048,-2.488129
2026-04-29,165063.9720,18.934546,17.246804
2026-04-29,11.6152,8.786086,8.786086
2026-04-29,228.8206,8.160820,6.677378
2026-04-29,1021.3301,2.372194,6.937412
2026-04-29,294.0902,12.182428,12.182428
2026-04-29,1951.3348,5.512844,4.589941
2026-04-29,695.3872,0.986259,0.326916
2026-04-29,623.4878,2.049720,1.235724
2026-04-29,270.0091,-0.620283,-0.576696
2026-04-29,667.7451,2.980248,2.980248
2026-04-29,2905.9772,7.021291,7.021291
2026-04-29,138.9332,0.097163,1.047467
2026-04-29,2398.0999,10.488571,10.789116
2026-04-29,398.4971,6.719552,7.777292
2026-04-29,183.1410,6.356708,6.356708
2026-04-29,4544.4951,1.668803,0.381567
2026-04-29,612.6983,12.235330,13.125812
2026-04-29,2587.2478,1.751461,6.531422
2026-04-29,94937.4661,17.056638,15.369844
2026-04-29,129265.7885,13.150886,-33.988613
2026-04-29,30204.8869,2.915033,0.877286
2026-04-29,214.4796,-0.259926,1.305084
2026-04-29,103.1119,6.999621,8.183956
2026-04-29,13.9721,9.740284,22.663546
2026-04-29,13477.6146,2.111631,0.994536
2026-04-29,12693.7443,8.983684,9.636062
2026-04-29,9955.3474,6.237290,16.148109
2026-04-29,111.6400,9.837329,10.150113
2026-04-29,641.5670,4.249843,4.249843
2026-04-29,16859.1950,3.675581,4.704633
2026-04-29,6169.1952,5.791724,5.836109
2026-04-29,95.9509,-0.917700,-0.154513
2026-04-29,472.1304,6.780988,7.038012
2026-04-29,582.1811,0.643839,0.643839
2026-04-29,685.2213,8.630194,7.301169
2026-04-29,300.8898,3.292053,1.778942
2026-04-29,303.8469,4.843401,5.614759
2026-04-29,134.5185,4.684505,3.755735
2026-04-29,144.4720,-0.184821,0.115978
2026-04-29,2224.3846,1.263198,1.263198
2026-04-29,260.5492,0.648847,0.865181
2026-04-29,292.9848,6.991191,3.419117
2026-04-29,197.4226,2.170391,1.309490
2026-04-29,996.6254,0.260230,-0.178069
2026-04-29,204.1658,1.247351,-0.834352
2026-04-29,940.0958,-0.448625,0.397058
2026-04-29,2932.7266,1.460462,0.212132
2026-04-29,1510.2291,-0.069479,1.098736
2026-04-29,1185.5138,6.121178,5.261728
2026-04-29,25.0609,1.438202,3.030601
2026-04-29,472.1323,7.554246,7.467369
2026-04-29,705.6300,5.235445,5.663696
2026-04-29,384.3564,0.369322,2.246576
2026-04-29,101.6848,7.977829,8.803701
2026-04-29,860.2039,-0.936496,4.242574
2026-04-29,651.5192,4.293820,10.122056
2026-04-29,71.1578,-0.285106,-0.285106
2026-04-29,24995.1193,0.895755,0.672109
2026-04-29,381.4327,8.921924,7.454208
2026-04-29,180.2856,0.614011,-1.204862
2026-04-29,2.1320,6.313799,6.929064
2026-04-29,91.7146,1.328337,2.339879
2026-04-29,10316.2049,6.110851,5.167167
2026-04-29,384.3931,3.587127,1.293741
2026-04-29,2024.9472,7.864674,4.634117
2026-04-29,1145.8992,2.081119,-0.841464
2026-04-29,249595.6435,17.325779,17.325779
2026-04-29,6457.8248,9.160246,8.429002
2026-04-29,75683.4885,7.434907,7.434907
2026-04-29,246853.1839,21.107456,19.779484
2026-04-29,87.7021,-2.629058,-2.318493
2026-04-29,202.7419,-0.429632,-2.015117
2026-04-29,858.3774,7.968093,9.450432
2026-04-29,14030.8886,5.705837,5.487063
2026-04-29,459.8922,3.583428,3.282968
2026-04-29,29364.4231,1.223033,0.963838
2026-04-29,39.8975,3.273688,2.307748
2026-04-29,327.8951,4.914461,4.611866
2026-04-29,1290.7560,7.378823,5.622610
2026-04-29,2275.3769,5.590380,22.306392
2026-04-29,5435.0933,1.127093,-13.071569
2026-04-29,154.8069,5.738349,-5.325076
2026-04-29,1512.3884,8.965530,9.477273
2026-04-29,395.2254,0.510449,1.499988
2026-04-29,276.9101,3.380717,5.174005
2026-04-29,6989.4295,11.418433,12.966594
2026-04-29,677.6625,6.283315,6.068484
2026-04-29,587.6258,5.616722,5.836535
2026-04-29,257.0528,6.848431,5.429728
2026-04-29,71.7449,0.762364,0.200671
2026-04-29,227.9779,3.550194,3.550194
2026-04-29,3130.8542,7.227815,8.922605
2026-04-29,685.0861,5.936957,2.468445
2026-04-29,229.5878,2.456546,2.716216
2026-04-29,11624.4383,5.879285,2.828439
2026-04-29,163.5282,0.763070,-4.417982
2026-04-29,13792.4643,4.353124,4.996186
2026-04-29,576.5091,7.984073,8.198931
2026-04-29,204.8855,3.382129,4.068732
2026-04-29,462.4618,2.333150,0.958585
2026-04-29,636.4559,4.097398,16.977251
2026-04-29,248.0963,7.830713,3.170321
2026-04-29,256.6282,0.224240,-0.849013
2026-04-29,119.0266,1.892722,-0.258699
2026-04-29,2496.7665,-0.129416,-3.233510
2026-04-29,509.8764,0.188516,0.445542
2026-04-29,6905.8785,9.687350,9.730013
2026-04-29,204.3885,5.387454,8.816219
2026-04-29,129.0891,0.225015,3.123610
2026-04-29,238.0935,2.002338,-3.049318
2026-04-29,3431.7040,2.295855,3.692210
2026-04-29,2508.2342,3.129961,1.628063
2026-04-29,4.9339,-0.803969,-0.065009
2026-04-29,365.5393,8.438393,12.636243
2026-04-29,1129.3376,-0.401506,3.268907
2026-04-29,6205.8533,9.338641,13.887503
2026-04-29,181.7018,1.040879,1.878463
2026-04-29,563.1854,-0.674769,1.893788
2026-04-29,2939.0843,7.308807,10.059527
2026-04-29,5578.8242,10.729508,5.108649
2026-04-29,1523.0725,10.045847,11.965318
2026-04-29,697.3255,3.273318,3.273318
2026-04-29,181.2755,2.207968,6.924126
2026-04-29,91.6409,11.219627,10.392224
2026-04-29,303.6775,10.280334,10.280334
2026-04-29,70428.0781,11.359123,11.671369
2026-04-29,7600.1202,8.738291,10.205566
2026-04-29,332.5323,6.793278,6.749391
2026-04-29,132.4133,6.902129,4.972816
2026-04-29,23408.4866,10.156384,10.895486
2026-04-29,3491.0085,3.309540,-2.170503
2026-04-29,1005.4582,1.272149,0.543543
2026-04-29,268.0345,8.227643,8.184783
2026-04-29,306.4723,0.970555,-0.281609
2026-04-29,476.9360,2.807182,1.178518
2026-04-29,3995.8943,2.053025,3.413490
2026-04-29,138.6733,2.071547,1.233507
2026-04-29,515.5917,4.418348,2.715713
2026-04-29,148.6855,1.534661,-0.797086
2026-04-29,1896.5427,-1.891119,-1.891119
2026-04-29,126.9405,12.453828,7.157966
2026-04-29,103.0313,3.537559,3.626506
2026-04-29,450.8012,0.808350,-0.896725
2026-04-29,45.5128,9.865402,5.131843
2026-04-29,237.6298,9.885423,13.209574
2026-04-29,7649.2791,1.163071,0.476115
2026-04-29,1007.9929,3.791876,7.584353
2026-04-29,8020.7330,1.816590,-0.788722
2026-04-29,599.4164,6.550765,4.487402
2026-04-29,1057.4336,0.460582,2.567925
2026-04-29,232.2613,4.375367,5.063476
2026-04-29,139694.1570,26.331266,-20.746019
2026-04-29,11390.7663,3.736342,3.951223
2026-04-29,1116.5959,10.292909,27.150125
2026-04-29,814.8946,2.207441,-0.975097
2026-04-29,3462.6729,1.392161,0.150249
2026-04-29,442.9357,3.485804,0.259284
2026-04-29,29.5923,0.146641,-4.111570
2026-04-29,17.1732,1.337277,0.725568
2026-04-29,4400.0921,1.487528,-2.133801
2026-04-29,403.3161,6.460395,6.416946
2026-04-29,14.9971,5.116471,5.331315
2026-04-29,191941.6942,20.564526,20.387432
2026-04-29,123943.2863,16.238860,10.753363
2026-04-29,59.9568,2.210422,1.323029
2026-04-29,2217.9015,11.393413,8.312584
2026-04-29,624.6826,1.501537,-0.384710
2026-04-29,100.5045,5.806819,5.806819
2026-04-29,1704.1350,0.034708,-2.306712
2026-04-29,999.2805,5.062414,3.387464
2026-04-29,12083.3334,3.542829,3.499618
2026-04-29,193.4894,0.554028,0.554028
2026-04-29,2889.5239,11.794742,10.849762
2026-04-29,9330.8099,-0.406530,2.599206
2026-04-29,329.0704,-0.762444,0.630181
2026-04-29,2474.2514,1.940326,-0.093115
2026-04-29,65121.8409,8.033067,8.971590
2026-04-29,468.3954,8.919839,13.196292
2026-04-29,1842.9443,10.690772,16.287765
2026-04-29,3883.0798,8.563902,10.457079
2026-04-29,743.7413,5.854832,8.598125
2026-04-29,98.7337,-0.162029,-0.162029
2026-04-29,37228.1970,13.182471,13.282338
2026-04-29,309.2837,7.545176,7.029621
2026-04-29,110.1745,-0.466155,-0.509107
2026-04-29,531.1537,4.058198,1.740553
2026-04-29,570.3194,20.717260,20.280787
2026-04-29,748.1413,1.779116,2.294414
2026-04-29,370.1178,5.948786,5.948786
2026-04-29,725.4013,6.780994,6.606278
2026-04-29,349.7343,4.399966,4.442935
2026-04-29,256.5219,-0.469290,0.002176
2026-04-29,2024.4342,5.233823,5.233823
2026-04-29,1498.9687,5.046927,10.095626
2026-04-29,3.6117,5.823448,6.487570
2026-04-29,715.5105,9.237295,9.237295
2026-04-29,452.3673,5.196556,7.090689
2026-04-29,233.4518,9.346343,8.231633
2026-04-29,232.1408,9.842690,12.148334
2026-04-29,49900.3958,6.947919,5.497514
2026-04-29,2165.1882,7.447705,7.490962
2026-04-29,2547.6704,5.650883,0.718233
2026-04-29,28.3254,1.177663,-17.709298
2026-04-29,22.0610,10.160512,10.473335
2026-04-29,141.4838,10.308056,8.890588
2026-04-29,11497.4810,0.699417,1.702498
2026-04-29,526.5760,1.007912,-1.387218
2026-04-29,194.8850,9.013079,9.013079
2026-04-29,11407.2446,8.696299,6.979090
2026-04-29,68.1457,9.447975,8.634794
2026-04-29,417.2819,7.421062,-3.239682
2026-04-29,3062.2844,5.854225,11.794772
2026-04-29,20683.2625,2.006530,2.006530
2026-04-29,34.7673,-0.028387,-2.322831
2026-04-29,231.1843,0.531255,0.267608
2026-04-29,219.7344,6.958287,3.527295
2026-04-29,1192.8417,6.007485,6.107430
2026-04-29,1104.7593,4.524496,6.367601
2026-04-29,443.4826,-0.989085,-4.447383
2026-04-29,3264.3612,3.051264,8.985547
2026-04-29,7956.7467,9.552815,2.449962
2026-04-29,1445.0420,11.043177,9.844667
2026-04-29,20.0103,-0.303973,1.049630
2026-04-29,1847.6735,7.978353,1.833903
2026-04-29,8326.4677,1.289356,0.347391
2026-04-29,202.9364,5.290054,3.410441
2026-04-29,201.3813,-3.127172,-4.629598
2026-04-29,297.5792,10.663697,11.183683
2026-04-29,240.5621,12.393454,16.722462
2026-04-29,12.1643,6.733250,6.912151
2026-04-29,164.6195,0.852077,-3.917740
2026-04-29,280.6699,8.099991,8.099991
2026-04-29,3645.0648,0.649479,1.423700
2026-04-29,10969.3730,1.916343,0.824007
2026-04-29,1.8709,0.196949,-0.146383
2026-04-29,30.9513,0.363147,-2.762999
2026-04-29,1080.3242,10.228271,16.070490
2026-04-29,4993.0499,7.789365,8.046917
2026-04-29,12.5275,-0.090384,-0.090384
2026-04-29,2877.3991,1.413999,1.108538
2026-04-29,232.4744,-0.751543,-1.310755
2026-04-29,660.5273,1.868740,2.642175
2026-04-29,1113.8898,7.232193,2.883798
2026-04-29,1329.7046,1.124664,1.124664
2026-04-29,569.4799,4.349157,4.349157
2026-04-29,16300.8122,13.042064,14.155368
2026-04-29,6451.3384,5.311177,6.651971
2026-04-29,29453.0819,8.305518,9.298438
2026-04-29,113.3125,3.013295,3.013295
2026-04-29,5156.7135,0.486168,1.907517
2026-04-29,161.6559,2.819900,3.255074
2026-04-29,193.1097,8.198533,8.155673
2026-04-29,373.2836,7.209146,6.777321
2026-04-29,1169.9390,11.741869,12.575761
2026-04-29,499.6068,2.194940,3.024914
2026-04-29,590.2412,10.467152,9.095549
2026-04-29,2497.6680,6.163278,9.016133
2026-04-29,131.5851,1.586260,0.682171
2026-04-29,590.8290,6.678600,7.764125
2026-04-29,70.3191,7.861001,6.969253
2026-04-29,5021.6010,5.400196,5.400196
2026-04-29,5901.1615,4.211407,-0.582599
2026-04-29,2959.4516,11.346379,17.453861
2026-04-29,2256.1939,3.130278,7.185836
2026-04-29,6057.8276,5.830886,8.468629
2026-04-29,1494.3672,8.946990,12.727142
2026-04-29,27571.0255,5.808513,14.537794
2026-04-29,373.6111,8.041026,8.878495
2026-04-29,307.2899,4.702655,5.278119
2026-04-29,98.6422,7.456738,7.193293
2026-04-29,6029.0499,5.563259,5.563259
2026-04-29,6761.2552,0.550293,-0.869148
2026-04-29,75145.4189,2.336770,4.568253
2026-04-29,4900.3943,5.698955,9.006868
2026-04-29,34.3680,2.516630,0.815335
2026-04-29,1050.9466,3.463670,-1.136401
2026-04-29,67.5635,1.298111,-0.438319
2026-04-29,34.8989,5.186463,5.873281
2026-04-29,109809.9660,16.017818,11.090112
2026-04-29,875.6201,0.914341,1.307643
2026-04-29,166.7667,4.412832,3.641827
2026-04-29,12581.9290,-1.295239,0.466426
2026-04-29,89.8170,10.337538,8.420475
2026-04-29,4078.8589,0.527011,-0.089635
2026-04-29,995.1823,0.463893,0.463893
2026-04-29,622.5456,0.954263,-5.494052
2026-04-29,760.6903,4.595915,4.595915
2026-04-29,4685.5616,-2.079563,-1.861199
2026-04-29,383.2879,-1.067458,-5.734427
2026-04-29,13868.1201,2.264402,-0.334031
2026-04-29,149.8452,8.799419,8.799419
2026-04-29,4748.8780,5.641338,1.175553
2026-04-29,148.7997,3.861110,5.226962
2026-04-29,306.7632,11.181998,11.867800
2026-04-29,3346.2998,0.923261,0.432554
2026-04-29,269.5521,9.679543,13.155669
2026-04-29,714.5539,-2.102144,-2.102144
2026-04-29,122.7215,2.277850,3.937277
2026-04-29,868.2235,5.874048,4.973215
2026-04-29,2996.8611,11.689613,12.523510
2026-04-29,2096.6185,6.117236,6.117236
2026-04-29,249.8332,-0.493858,9.162410
2026-04-29,3432.7389,1.430121,-3.073252
2026-04-29,463.0472,3.080512,1.396893
2026-04-29,6735.8245,2.015579,2.574355
2026-04-29,615.8160,8.875973,1.816166
2026-04-29,413.4998,0.201631,0.201631
2026-04-29,209.6444,7.392204,6.169123
2026-04-29,184.8023,2.093418,3.204635
2026-04-29,2499.8440,1.522034,3.400585
2026-04-29,5852.2254,0.699477,2.625930
2026-04-29,1.1457,8.428265,6.683702
2026-04-29,310.8063,10.158104,6.227094
2026-04-29,499.8092,6.274067,3.083927
2026-04-29,1978.9428,3.280973,2.595819
2026-04-29,196.2419,1.662138,4.080206
2026-04-29,347.6660,4.993689,4.565141
2026-04-29,2071.8813,9.674159,9.460833
2026-04-29,1028.7255,7.038986,13.296199
2026-04-29,12.5231,1.773639,3.566270
2026-04-29,374.6559,5.571594,3.552619
2026-04-29,478.8084,5.769098,5.769098
2026-04-29,314.3919,0.879360,0.836188
2026-04-29,78.2708,-0.590120,-0.074742
2026-04-29,0.2921,3.113343,3.113343
2026-04-29,434.7601,5.083263,2.650678
2026-04-29,78060.7828,6.310569,4.191864
2026-04-29,23.4958,-0.130132,0.316613
2026-04-29,9390.3132,10.353278,6.112953
2026-04-29,311.4902,10.741860,10.352132
2026-04-29,899.9883,0.768520,1.168351
2026-04-29,161262.7509,10.888493,9.069239
2026-04-29,5093.0963,2.695445,2.827764
2026-04-29,226.5571,9.351290,9.703637
2026-04-29,747.8553,9.901469,12.231798
2026-04-29,136.6109,9.157770,9.157770
2026-04-29,1.0088,0.867786,-0.291490
2026-04-29,1315.7873,4.864099,4.864099
2026-04-30,338.2954,2.214323,3.233093
2026-04-30,2255.3375,2.991179,2.060975
2026-04-30,202.6773,-0.044674,-1.590799
2026-04-30,37.4960,4.605377,4.605377
2026-04-30,3961.0793,-1.026466,1.231187
2026-04-30,2502.3442,7.124073,4.538553
2026-04-30,224.2872,7.676331,15.996096
2026-04-30,466.8427,6.260173,5.774189
2026-04-30,23656.7437,2.318022,4.001436
2026-04-30,339.2826,0.085161,-0.489322
2026-04-30,226.2908,9.852909,10.249669
2026-04-30,9.6678,3.848677,3.760199
2026-04-30,84.7629,-1.439953,-0.113124
2026-04-30,4744.7849,3.862513,5.230992
2026-04-30,68.7792,0.710245,-0.087512
2026-04-30,100.2352,4.685640,3.359095
2026-04-30,351.9112,4.288777,4.155963
2026-04-30,22054.1862,5.923092,0.441545
2026-04-30,573.0873,0.757255,-6.322059
2026-04-30,203.4073,5.294608,6.365586
2026-04-30,5289.7777,2.276872,2.276872
2026-04-30,998.2016,3.593430,1.364164
2026-04-30,1423.2103,0.494331,0.494331
2026-04-30,2779.2190,1.751444,0.513821
2026-04-30,2459.7268,1.913424,2.928971
