victim_tx,protocol,pool,usd_amount
0x3b17689af1da2a0180a8ca8fd0d7458c73926fe9c72bfd90f1288b23db09d170,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,49.69391077459571
0xc3f9716c9591d045d04d1d9e4fee85bc666bbcdf3555b25e6dff5808fb746fd8,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,61.47161501042961
0x1ae0903ed69127235dacbf281aa0dffce35b910657cc4709da9cd1416bb9b363,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,23.12128718296056
0x7b0fd0054079f20a34be243a73d01de7fabe9cbcfdfbbd9a80183a7091a63bfb,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,177.1410342668034
0xb13d13efd1ec12a3aea37bb7f8a82777a2faef32b0160d824b11a1e7318401aa,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,44.43161459269316
0xe7c6854e9c6318b7c218914e8125e37c021a285525427981c42cab907ab5088f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,1093.61171297021
0x8d583b4bb77c25408eeba1109f21baec86802247bec582aa4760689dbc650351,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,36.9122802198144
0x323a6e6592726664ed9c043e5eb2fbc3fb5f1cf7a302b22dd1ead131c30eba57,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,27.78729329636784
0x92d36ebab356f7dad02503b22c951a974399db4255c513c3ff3722c6f30a8e4a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,94.68787279556274
0x36f555bf19c27547e8735bb657074ee172dab50b3d640588ba86409e8b10f7a2,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,24.00098925393599
0xc86b3582e6cbbf903d32a0d0e1867dc3b92d2a202f77b218c7eb3105f8384bd1,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,319.7697561264405
0xdf8a0884169b9948866b24e83fe6d945a19530b9da8e33cf0f6d1945f7770ebc,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,20.31748412065246
0x0c74902e488f2ea21b431901060fca9c31e201d8335c172c845a46d97397980d,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,28.1386667376309
0xbec5c162bef205facf8caaf9578156a092b3ef9df4617c4834abeec178f077df,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,40.04897211114096
0xf0bdf644fd6ad50b815fa0a05d20042d5f72d6b1b2363cd34184ac9c91911a77,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,58.9977413439616
0x9d82767b1a82bd0492b0c3ab64d7bf440f7b8618fc1fbeaa81ee7bc6cda4d6be,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,9.737509726382862
0x73419e45287fc6803aa1f2e3e079fa5937c80cc417fb3abb2fcc92fcc85e6e4c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,13.3028236539936
0xa6dd75e09347c5b7541dc2c8a1a8f2d11f4c154d4f937e75854dac2285defa1b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,29.0893654408748
0x820cad34b5b9a147e39f804cac2ab769da71299d0b42509cb3dc433a432376a3,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,82.270384389228
0x91c3134d41c09761c7f50ec73e372670a06b23a10451d278349a765a011d4c99,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,99.8470631133608
0x07a827aae163eade0c32b1ffd8096955eb86ed91553444e83266c811827a19d7,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,494.32423632166
0x7d1f58fb969cdc5369c02d5cd751b4850898e644a62b9b2d3bae6d40df2ebc25,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,123.6327442353198
0xa1330a5ec4aa26071f06d253ff58ff5afc8b48725d6f1c56fbf9a0651daaab0c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,2.9676680454008
0x7fec337ea6e8c41b244b68665f5d535596174c10cce1a631670d087fef0b31f1,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,114.7719357827952
0x36be99e1dfe0782f2c3a6489bd0bfe084fb1d69569ef17dd691936077f6cf3af,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,49.70748700878254
0x994a9bc374fc81a56250366e87953663d9246b1a3c0a65304176bb7aaa088e32,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,33.90544064445144
0xcaac2c7815c07c14378111a8a101de6a750707c45f7788bd66cbd1c163993161,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,48.0713014047612
0x4fd23ea339689d1d025237e7847f5e2086b3258834d53193bdb12dbcae65eec0,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,56.4851562000088
0xc076f458f548f4e2ead8d55995c4b5e78da291d946eed9b067f4f315c65c8ce6,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,63.80766602272703
0x0ae18c0bb83bd0e459b910c4d01d3bd3ffe9fe92c5fff8022c17ef996dcc7029,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,65.64051213705216
0x6a4d69601f055bd29cb2ab9596a747bc9bece675c51554d9ce1326dd35d7ccd9,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,22.9057334709028
0x0dd92763f3647df4ac89b301a80ea81e7689f52eed7af5176f6633bda73a0626,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,49.1924185290714
0xb8d8953bdb7de1f9f5b5d0b68fa499c4835657d3fbe0fe535c6fe1aacd786bbe,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,1154.41785
0x6e4cf8e2b8b0769e8f19ca101b4df13f20a02d886c4b4af12d78d5260548dba5,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,61.52395171308432
0x9f492ecfacc37d0ee49028d89d80649e574c9186337da4836c860ebb9f89bb36,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,205.9833067471832
0x6012332bcf75464e1b5d7c100e31e5e79348b0b751c42ca46f4244ac253b0671,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,80.04233912034321
0x39ee0223c68bbaeffa82680155007fffcc8f66be54271294661dedff8f91783a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,199.8472324081581
0x90ce9aac2e3d7348ffaa5ed96938773105d1e07d29e25742e47df5a31917f42c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,435.9315990600756
0xeb9b3f12811afc93d9f3ca41987985c04ac9070bf41ace49aaba9c173b68f48d,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,555.982965973114
0x59de317ccc24658432456a95772b27e33449ec3ec4de14599dc739ed55b4b564,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,29.77130691863723
0xaf0998e1445f409066860b9f4023aa0c0c8dbd35ead21caf706c9091026e2f11,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,47.49438061836103
0xc9aef578aab9c5449e43847dcb3229abd1de77119995ece09aea51252ec0f581,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,185.683416
0x898493462b46e19e2c6eecd942947eae5c4a0fe34c8f398126101dd80156ce65,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,18.5032613962374
0x7b04f482f974f7317584d2db41f2fa412ca3dfe3b7f03d89103e1f35efdb21e5,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,77.18957874312828
0x95656243f5fad667062588c36b562390c3c2bd4db2d8ca2110e7632e54356657,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,432.7467025603335
0xad15daaf2ca2d19ffcf7786f8e34159862ccad451bd97b06a0b406812a086cec,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,31.50343390539651
0x50c5cab884a0cb7037cbcc72ef37bcb2e44e7f7b1878dfd06c59ca1b9533f336,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,46.21701601632797
0x0cdde0be81474a2e4dce61d72425d30750d801330d743341f2af343ec5c1d50e,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,113.8373615927369
0x965c7b7f9d715660371550b8625c87dd7fae7383f68a5b662e000171ac68afc3,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,126.437814698062
0x8fb9b481083961ca922fe0e98754d62d387ab132f139aa3a204dc8176d8340cb,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,989.8610527114924
0x9b217563169fbe40e31be43c4240bac55ef396bce635f505372cb4da5e60ba3a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,79.26690022593888
0xc5f124df74462a56e8577c955c4381eaecd6c68d3f8062fcbc9f65105fea8e31,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,87.3035421727826
0xe4bf3e7431af62dc3d471a359ab9d65f1a90e47f386232239776204d0d7aad24,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,397.6801193864603
0x2c3747dd95740edce4647489d68aa2355b3dfef5a90adb7b68143affbb76255b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,4440.667746659746
0x058b7ee458f21a18a38e9bf18e755f639a62a2857b37f1e0b120760e63a24ee9,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,34.8268506060956
0xbae173a84d940aeb55ee2d16bec5a429be6b993466f7d547ae16e96a941562ea,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,53.67962314561843
0x9bdc13c7daed36d9a5f5d77ea0b1cc36e1779fd7131c25baa1a5637b2a51f028,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,43.86782497288686
0x0997887a26127620f563e6f73bd658b72b64d36dff0c79e39f0c55f286b87376,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,109.1754238592456
0x87b84f0886acd23872413a1f91daf330d728d627dc93ea197851bdba4bfd24aa,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,22.94336147805594
0x37b3ca744feed9f835f519ea2f24533de07c01818c6f15c7982fb9a337932b4f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,22.579165833851
0xc58e8c1f342820d6a76c4b4cb7f0c2473f884fa5e429ddaadc0d241584a172f0,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,270.7763379077434
0x54fc889ac8cb9993634758a005fb297e98fd86c7ebcfa29415cc35bbad81ed6a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,134.9910866498256
0x78959f2edf1d3e6dd94e33afdc1176428b41010bd5c04867191783e324a3f287,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,89.44790424665278
0x964227cd90fa622c0f6e96c34b972e45a96fa07ec9153d25ecb16a9af9b3a5ca,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,68.91258895823904
0x6d7342861b7613e96bb75c7395a55817a6a9bc71ed5dd8343cf378e685ee488a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,21.80992333908927
0x864b0d0e7a1948ab0f3a5acf970fa7ec465e96e6b06bee2da8b2b43eb7b58cff,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,12.4990435943424
0x0c0365d7418c2c06604df755e21be979f98969f22cd24ade7f0720cf17793439,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,30.38630452278719
0x5b81b2185e586bd622dbbcf2576f454af1f6d77c5d2081bac5c472365e6621ea,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,182.5714611075144
0xbc6d85a706fb76f8fee02eb2e1ca3bec1f412928c5f14fcbf92a0d4ed94179d9,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,88.8991853413487
0x6eb48f312f23a86c3ba7eed27d7d07a259b5c4fd218dd4f4f42f3b1550a1e48c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,33.455106372015
0xc678d48f29a9d346690d192135942d9ecb3c0fa9c1ae5fbe108f0394acd864be,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,561.8190461869029
0x3ea25f89909145c18f7eb8daf1ef06624103d93f0668c661d5d5a49658ed94c2,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,190.3500599602368
0x98ff19aa4ff996424867eb3c6891cbfc1705470ab18a6f4a35f6e1222be8413a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,241.1107060200076
0xd8d8050cc8d7665b0d9d3d691ea43e80ec4dbbd95467a69b90abdeb842209797,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,16.6728800032091
0x02a7b584b4ffb8597822663e5348f2ebad4fd1e09f04a51c939f9e818b88f53b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,27.1022523167526
0xad1940a0c9fa3154abb38a63d6fbae0a16b4b1a855893119bd7fb97aba65e1e5,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,24.09215446962345
0x443046b48d420bb83c59876a964ca6002b0c66c97b77a0439d7a96fe1f82a9f3,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,69.960042408424
0x1f04f0a87ba203bcb8c087b72771472e7c8f62952f703aa8986a6edd528edb39,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,9.04992287046592
0xcb8d3a03682250342a4681f10421423e3431f6cd6bc39faa8cd61853e0440743,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,9.1235504485146
0xe3bdc3effd0246ba053b6ad9692feea9549f7c0c12fb49220c0cbb9c5c613859,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,13.21094608333835
0xf0792838ce74cb28e3b18f0600200517b4d6502b9f26f8f19b3abc07be6dd864,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,47.6108831702468
0x2ab1facbdaf864dab111ef6eeb277e5aa89751d364b7fd2019df3f446c726d27,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,11.5889915
0x86ac70daa7bd82148b706b8bf77590d549f57a1abfa92d613d269cb4813cb69b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,1136.865286689001
0xfb148f5f604be275afdfae0187becd7aa10a9c57dabb315296d62ea8de5f5477,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,19.7642346980562
0x7d9864614df90b001b6e506960014875e7f62817e767e9c6fb6f97381923ae39,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,44.02482983258085
0x38c02d9baa9cbf7aab934b2418a5111927348bf0786a894c228ac3ea1d3ce159,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,99.82826407416252
0x9ac622fc976510934f767f35dcfb2cea6aad0f8b6d617ec87db85f05e24f7992,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,9.8832719985736
0x9a047e2eb4de9ebe65b0b68e06c491a92a37eef7ee4432ad43a5848ab68ef010,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,1373.491367376289
0xe069690b35543c62bb2cdf23ce975c4e08984af58148885aa55daed0e493f11e,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,102.2534212868254
0x9a3d88491202a84e21f0811e1d7085a38698b900ec4cfcbade7ab2f854426594,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,39.03731678332163
0x68cb3ee2078cdbdb36d1369d63722d849c4899a3835edcaba9067f09a635377c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,750.534424566795
0xa1c81da89c6e7ee19b5c82ffe2fabb242e57a7307733686f3bad322d2bcc318c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,40.2334295945681
0xb1d8f9bec7979efc2a77658428b9563715777b40f94e8ae3640e7557112763cf,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,179.126824295057
0x49f6037175044f09b3083c2cc86a9c54419df7d77a1a1083a6341410c9902dc6,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,81.355380161561
0x7da8d547f8d8d60c9259a9eac96c3b2ae44fdcb41812e23efce5a0f6bafb2711,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,28.61219473302116
0x82431340d75833ddfe1cc3263b5767c5d79297c82dc94bc219f71edb460899e1,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,17.7662588661285
0x0cdde0be81474a2e4dce61d72425d30750d801330d743341f2af343ec5c1d50e,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,82.06224729852177
0x28b820fc483e9fb0292ffff6e73669863d30e79f9a1fbe5e769b9b99ff8fef15,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,906.1565608106381
0xe2a1ac84f53959a13413be78517eeaa2c1fb3c29f9e797c69387acf03c7b9bbe,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,233.0694
0xd8472eb50e7c172b89cd4fbe6de61dc1c153ff6de97645efe6fa6bd9db6d785c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,34.95902411188495
0x3c7ce59c3cc24646a6a79600891d7e0037b44a1543457946834ea10b1247623b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,28.820189109288
0xab2cecb2731e5c688a6085c7a49d60720a7059d74434d80a0a9302ff7900c0aa,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,65.26688431092036
0x3e95930b2e676651bbcb50c6a080bc1644ec19bb25a2c29c53a9dba09cb5064e,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,84.7646017602678
0xe529349c51eeb5b1452d467f16990efcdd84ab9a144779f96e300d010c3f7534,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,71.2550145344565
0xc5adb946e9aa760cd4c6caa0eef4250613a99bf57613a47fd7aa61d31570179e,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,16.0491699410081
0xf615fcb26bf0ae99ef612a4ec5e52c70ce11d79428d866a0a2815da18f03f6ca,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,62.55830596474797
0x955de3288984cf51d4c372df009edf27972113743ac31636a4e87bd9d101a07f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,37.38974640596168
0xa5cdf582f1353234fd33d9678f94d40f4b679c3766c8e98804a5e536747c91fe,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,154.8979215836205
0xc6e4532b9f883ce5188d377d9e709088b8e12a55906745646813249532d25930,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,104.6401161265196
0x53a314b67b40ecb132745da47415714af7be3a9e550d9c172a4cbc019be21f54,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,12.8348358006131
0xdc36b3d68f1c89f415bc1d3e10db7c8b33a40e6215c730ef7d9c3eae10ab51bc,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,427.2066180740498
0x7235cef6a833ea427e61fb62f9563886f55f85ae22c08efa82dd8ab5b38b1b94,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,46.0898934287908
0x7e44ade17ebc86a6b3f773f4e8550c068d467e322d262fd224d4543c0f33c462,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,844.5737276044752
0xc2e50ed676250606c1a8357636548df2f558731e6609fe720e0cd6f2bbd6b7e5,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,19.93243481271974
0x22bef006b8fbcc03240036b0b90e5eabf27b89e97f5c58ae38820238b1eba5ea,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,101.7766881944516
0xcc55edfac117d95936a9a85b185825fa2cc16b4a5630351c8e1cc8cfc1fab135,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,31.76878105570501
0x87eabd581dd3cecc8a0faf1c887b9ebb8a52aa4233398a59556e3cd9f2984a14,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,517.4653373698229
0x8dc574d29b4805b4778bf78f04a2a59ac4c5f6387900ae1625f0027476fb71af,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,344.9128976699746
0x6eda6f3a41e53759af3b1eb79d0e58bf2c56e2d642ef52202e8b40b847750dca,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,53.22799872688717
0xc6d14c047d86c468baa4bff3ffecb0ba19179ae3c1aa05b262a8c5cbe81dcf4b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,13.37040803205038
0x49edf707717e75f33b406c68e06685c3841147a28952e45711f902f42f0e197c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,58.66741649075028
0x3a0e53ccc0005af69664e13293e52ed495b9f2cb0d67e4e81ab620d915d3df7f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,57.6484241157066
0x100b0807009b9cd8e86a829dca514772c67b88ed7d76a2f0ddd570dee6b231fa,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,78.85207386843803
0x7ea6d52b71cf45c1af4104ae95d15624e59017574be71242f8bc020b24a6ccfd,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,376.544722703331
0xf6e4134e04b23fa3475bf1d6136de8bb93fb56982142de95a8b5ecfdb5bed6ef,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,136.6001011867868
0xf1b50c3ef53c63db2826c32792a3dc40f6f9cb8d6904df122d3d82d832f4859c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,578.7934
0xb641aec93ecdd1233322c99627fa475bd8c714cf296c0608926a65fd48235d0f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,43.24382137352879
0xc29a3b9bf214f54c5b8705b89b9ecd385904034fec9ff8fed45250210df4cedc,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,69.53209323838227
0xc0efa66b46418c1be40f19036ca2750f65408e5490540f30ac8304ba278ee3c6,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,16.3052639666768
0xbb3739900a3d93a609f53d1d9604702e8f5628399daec178959c5e4644c201e1,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,113.1705102239208
0xb077f66fcd6493a763d81378377e7f0b1c918d2be8929ca3fe94568f1758eaa2,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,20.30714349978406
0x64f1af2b5b7b94d3ec2a6ce94431e0099175170cf4f11f8175246daf0cd92d4c,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,16.7105029774384
0xfabeb4fad2c41f0cd8b94f19c0bf01ce21e049ed9c954ac5ae3356281f8d8ece,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,35.504251997912
0x4d645b116c4a2c2b2ac44a6f308c5328f5fbd5333913fa05f3da6db578221d1b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,1762.735096861444
0x44b72b356b8839ba9f193009adfaf6013198bc57b1d3c01e0ed8f13d676e8bb9,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,22.73773531645815
0x5fc6036274a5eceaa389558caf9a2ca1f6ac101ff1deb750885d886b5f014509,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,28.06015968127465
0x1710698c5e984809436f5574756046664501f746f05cd1fc0e27715b296fe05f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,97.30349400599891
0x717bf00ac9bfd7b88ec3d4e505d712219daf6a19dc6791f98e0b17e70d26476f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,148.260332160548
0x1fe09bb07a7ab1484ab76d4df7bba37ed8e94fdec7b562ce03ca5440c232e9a9,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,68.3248202020651
0x8e545cfee29a9f7358694ce5af1e0e15ba4422bd8a70d35860bd4addfd29bf58,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,19.23967437043995
0xf05a3bc1895b80244b38a696a5994b8dbbc4f63888d76f9906a6a569c667928d,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,114.0714827397943
0xa3aaf4e0257504aa37954ad20ab31a827e05255234d16994ec850b63b9862fd1,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,68.63981109112406
0x687f252c67ef96b385f2b7a1ab9f085618373d392ade649c044f499cb6544691,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,264.32799782223
0x39ff448dd15b76a318cf313ebb1efe35190f34b555a2cb4bccbd498e4d8411ba,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,693.79188
0x9647c8c75d0ae120edf73b70686955d99e4fc6379f0c97013bba9f3f5f92ef3b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,103.3057417651316
0x8746dd58f2d366e0c5f385d49a7402c21d47e90a47a11ffd1a5668cf579767d0,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,857.6850638488067
0x67d719f1316f4b9e5e5d27c993f287fbe57b2d8a33b2d3ae317072eaee63397f,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,108.369815958475
0xe9f98c703b42fe81a608e12094f01e9c4b51a9d8f6c0ca690d0b3fdcfd8bb190,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,268.2521768349368
0xfac681bc7f80ab8c05090307ca389991ae3a96f249214d140c319509dff3f008,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,51.80321340369945
0x64396113ee2953f63cce16c4e7033e141b00bfc68d886f25262cf85663b58e63,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,61.62365979621902
0x965d4de077664795bba90d292abdc64fddf828da88d80b4a0c4063069acf648b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,55.6687967119434
0x9feee2810fa27f3107215781941c53b21dd18420d6f0431136e7c7deb32712b4,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,80.64289023968296
0xfd2bfdd76a2b152597478710d0d0b91d887889a1d918d640d1506adb16609baf,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,54.7388830526826
0x07df92017468d986718ef9551f0500a03702e09fa9673d071ac457aa60b08e1b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,24.7167766967614
0x1e51a7a893a45a51427711fbdc50e1987095a3c1b4be89db2d8ee2deecfbf430,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,227.3984396657814
0xab23f55db8e591f89ce0d4fa87aa136092451e94279f8ce9d37a6bbec6bfd398,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,154.3489175013676
0xff26890764f82c5a7f9dfd149f527a90c6d3f113d20994fe24388973647d7e71,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,45.33812446854528
0x7dd710cc41ebec998e45b402e0e3503104428c74b827ad67ed3d393956b6d16b,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,13.0293265576292
0xfb023b5eb50987da74803e4ea616027eb69e49694ab3c2945ed97ccfc98d9681,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,58.31209
0x40c85f0220d898bdc31e72c47ec2508f597218443d37b5213f354b0538cf6d6a,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,92.39143046814996
0x87403394d4608e11c02416ace576630ad1594db31be12ff919e9872a01b08aab,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,15.74732515433389
0x4988c7475d9e9a7a57da2693d02ae6de839900a4577362c918e579dd200cfe21,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,22.92792535218752
0x4a13140c531135cb81bef5eb235e2a62619f3b7914897064fe243fe3a210e87d,uniswap_v4,0x000000000004444c5dc75cb358380d2e3de08a90,54.2970406878372
