pct,size_usd
0.83,0.0877895082166543
0.84,0.091037025743
0.85,0.09433817823504
0.86,0.09742342887503
0.87,0.09896139317076
0.88,0.09935484162175
0.89,0.099645199116483
0.9,0.099850315664
0.91,0.0999526246732
0.92,0.09999045
0.93,0.100077616086303
0.94,0.1004928239605972
0.95,0.102450358514
0.96,0.1042348543272
0.97,0.1064928869146048
0.98,0.1089312911309781
0.99,0.1110212625093311
1.0,0.1149071984149048
1.01,0.1178914472694
1.02,0.1199522587039227
1.03,0.12336223382162
1.04,0.127511887783
1.05,0.1306988255355359
1.06,0.1351605668344
1.07,0.140114607296
1.08,0.14414392062
1.09,0.14741927806452
1.1,0.1495796375724353
1.11,0.15182490981294
1.12,0.155725880772
1.13,0.1589795814546232
1.14,0.163959471484962
1.15,0.1676511476052
1.16,0.172187373684
1.17,0.1765289185925623
1.18,0.1804116255942
1.19,0.18508721954561
1.2,0.1891510140043212
1.21,0.1917777890442
1.22,0.1934271415588
1.23,0.1950558480384
1.24,0.1962481865364
1.25,0.1976781969378
1.26,0.1987654057704
1.27,0.1991378076412993
1.28,0.1999165794547419
1.29,0.20018593359104
1.3,0.20201018136
1.31,0.2031614975472
1.32,0.205266017865
1.33,0.206801274789
1.34,0.2096314450510903
1.35,0.2117092878593
1.36,0.213446547684
1.37,0.2154333106112
1.38,0.2180672918016
1.39,0.22049065823895
1.4,0.2236266826440655
1.41,0.2267652390465
1.42,0.22951883571712
1.43,0.2316089674165
1.44,0.23350472659952
1.45,0.235814829813
1.46,0.2387021120688
1.47,0.24242395495136
1.48,0.2465708675976
1.49,0.24940154638256
1.5,0.250362962848
1.51,0.2539019881005434
1.52,0.2580873324861
1.53,0.2630572268044393
1.54,0.2671076957377684
1.55,0.27092084574016
1.56,0.27741237644552
1.57,0.2816526617122
1.58,0.282807525027
1.59,0.2864432409601
1.6,0.29072632270725
1.61,0.2926940029263
1.62,0.2938492038525
1.63,0.2945059697922271
1.64,0.295342183374
1.65,0.2966479498612
1.66,0.2971964011903153
1.67,0.2976933660135546
1.68,0.2990003
1.69,0.300010796031921
1.7,0.3011189971371
1.71,0.30399916751092
1.72,0.3081305595475102
1.73,0.30980063527548
1.74,0.31276793791957
1.75,0.3166034414403
1.76,0.3197530063336
1.77,0.323792767936
1.78,0.328043464439
1.79,0.3297502921748
1.8,0.3302911773295
1.81,0.333798996159
1.82,0.34065247198785
1.83,0.34649000533836
1.84,0.351149905525
1.85,0.356728737288
1.86,0.362492947525945
1.87,0.3697747170261
1.88,0.3744324393628
1.89,0.3796650676
1.9,0.3860293620305
1.91,0.3914338845104
1.92,0.3965935834155954
1.93,0.3999795003527
1.94,0.4035633519288
1.95,0.4088945200108502
1.96,0.4145821314778
1.97,0.4202858621295
1.98,0.4250599060584
1.99,0.4299571180974
2.0,0.4354593813181536
2.01,0.4421566411132
2.02,0.4464337780770134
2.03,0.45261960256444
2.04,0.4586301418749
2.05,0.463717980096
2.06,0.4676390429211176
2.07,0.47313784742939
2.08,0.4791638290744201
2.09,0.4863152086002
2.1,0.49080626353164
2.11,0.4948024463844
2.12,0.4968588308295
2.13,0.4984952299761211
2.14,0.4993917991606208
2.15,0.4998899923898519
2.16,0.5000515908185793
2.17,0.501148496875
2.18,0.5042051192464
2.19,0.508777182074
2.2,0.5146390804005
2.21,0.5202221784552
2.22,0.5261535387614
2.23,0.5322960250301898
2.24,0.539242888392
2.25,0.54439499280968
2.26,0.550574702766
2.27,0.55651801477
2.28,0.5630563159408373
2.29,0.57066245785347
2.3,0.5783132857247
2.31,0.582888093203
2.32,0.588209157922
2.33,0.5923749457377436
2.34,0.5965767208563386
2.35,0.5998677871212
2.36,0.6040089093632
2.37,0.6080239563804
2.38,0.61455540861968
2.39,0.620029159857
2.4,0.6257591286766
2.41,0.6309425555991819
2.42,0.6378385510496
2.43,0.6436712617632
2.44,0.6494165788486458
2.45,0.6554442121212
2.46,0.6613031499354531
2.47,0.6679306848083154
2.48,0.6750412794886113
2.49,0.681724855348
2.5,0.68811929580207
2.51,0.6934157405344
2.52,0.69881547082256
2.53,0.704392120783776
2.54,0.7109142154336
2.55,0.7187719452515
2.56,0.7259588096533842
2.57,0.7347592523510743
2.58,0.7423270304088
2.59,0.749494471284
2.6,0.7545117649981
2.61,0.7627585180346
2.62,0.7709084116775519
2.63,0.77841702940956
2.64,0.78566778179316
2.65,0.7927585222032
2.66,0.7977441876586
2.67,0.8018599750659083
2.68,0.80741762164908
2.69,0.81602089682685
2.7,0.8218151787664
2.71,0.826848211621201
2.72,0.8329970733798
2.73,0.8415104408469
2.74,0.8456559601853677
2.75,0.8499510209635
2.76,0.8566826740674246
2.77,0.8640360995342696
2.78,0.8681318314284
2.79,0.8727952451757
2.8,0.8759436346961036
2.81,0.877975086060709
2.82,0.8786954012814641
2.83,0.8795974831608935
2.84,0.8803967646295234
2.85,0.88065307074162
2.86,0.8810719708798
2.87,0.8814489987855719
2.88,0.8818699457973577
